"ID","NAME","PRICE","STOCK","SPD"
"13070","Wolf Gorget +1","4000","0","0.0048199490401342"
"13072","Bird Whistle","5000","3","0.031002710103339"
"13073","Holy Phial","27000","3","0.097187396738391"
"13076","Fang Necklace","4000","0","0.041771373091752"
"13075","Feather Collar","5000","2","0.06705411631949"
"13079","Darksteel Gorget","10000","1","0.0051378575996462"
"13081","Leather Gorget","1000","3","0.026327528927814"
"13080","Gorget","50000","7","2.6945485913811"
"13082","Chain Gorget","20000","1","0.032294073662214"
"13083","Chain Choker","10000","0","0.020900530110015"
"13086","Cerulean Pendant","2000","0","0.01163237005181"
"13085","Hemp Gorget","1250","1","0.010439404422657"
"13084","Mythril Gorget","90000","1","0.11297749171923"
"13087","Jeweled Collar","20000","1","0.036653373568443"
"13089","Wolf Gorget","3000","1","0.020394199385505"
"13094","Flower Necklace","3000","0","0.022371621035283"
"13088","Darksteel Nodowa","4000","0","0.0005460134221348"
"13090","Beetle Gorget","1000","0","0.01699100348784"
"13091","Carapace Gorget","10000","0","0.082900506017397"
"13093","Justice Badge","4000","1","0.052012321815357"
"13092","Coeurl Gorget","9000","0","0.00098478741098381"
"13096","Dog Collar","10000","0","0.02323154989027"
"13099","Rep.Iron Medal","10000","0","0.0061376040164935"
"13102","Paisley Scarf","8500","1","0.0018670345968552"
"13101","Green Scarf","5000","1","0.0065424986357595"
"13103","Checkered Scarf","20000","0","0.0023443926120351"
"13100","Rep.Mythril Medal","10000","0","0.0052264233703962"
"13098","Rep.Bronze Medal","3000","0","0.0096887847524717"
"13097","Brisingamen","50000","3","0.0064189866859718"
"13104","Ryl.Sqr. Collar","5000","0","0.013406704350437"
"13105","T.K. Army Collar","20000","2","0.0057160549693953"
"13106","Ryl.Grd. Collar","20000","1","0.034348543769634"
"13107","R.K. Army Collar","10000","0","0.01662739021703"
"13109","Harmonia's Torque","5000","0","0.01022098538913"
"13110","Beast Whistle","1000","0","0.019474084760278"
"13111","Nodowa","8000","1","0.0039000709891709"
"13108","Coral Gorget","8000","2","0.02663969118382"
"13112","Rabbit Charm","50000","0","0.13037969010377"
"13114","Moon Amulet","5000","0","0.0050924396062007"
"13116","Silver Name Tag","1000","3","0.021879648602309"
"13115","Elemental Charm","5000","0","0.018830515656148"
"13118","Shield Pendant","6000","1","0.01901914224276"
"13117","Ranger's Necklace","5000","2","0.023132351750541"
"13119","Tiger Stole","10000","1","0.045065164227473"
"13113","Black Neckerchief","20000","1","0.068099812507975"
"13120","Clay Amulet","5000","0","0.003404288107144"
"13127","Guarding Gorget","5000","0","0.0019439881805519"
"13126","Torque +1","50000","0","0.0026281591953896"
"13124","Nodowa +1","10000","0","0.0045320416616484"
"13123","Merman's Gorget","20000","0","0.019451263117749"
"13128","Spectacles","30000","0","0.12311450983155"
"13125","Torque","10000","1","0.042038740334058"
"13129","Spirit Torque","10000","0","0.030566622827148"
"13130","Jeweled Collar +1","5000000","0","0.00061588142201175"
"13131","Dst. Gorget +1","50500","0","0.0014631291579212"
"13132","Torama Gorget","3000","0","0.00055757865446074"
"13134","Ashura Necklace","5000","0","0.039792478539926"
"13133","Dst. Nodowa +1","10","0","0.0018371650380001"
"13135","Promise Badge","10000","1","0.031265961834422"
"13137","Spider Torque","5000","0","0.018731643233533"
"13139","Yinyang Lorgnette","3000","0","0.0075978656297158"
"13143","Opo-opo Necklace","30000","6","0.10915204801962"
"13144","Wing Gorget","20000","2","0.0042001087361484"
"13146","Tern Necklace","20000","0","0.039348436526308"
"13145","Uggalepih Pendant","20000","1","0.034428341066082"
"13149","Parrying Torque","10000","1","0.013530348482631"
"13148","Evasion Torque","10000","0","0.033181707778623"
"13151","Guarding Torque","20000","2","0.017371155625537"
"13150","Shield Torque","10000","1","0.01853121988717"
"13152","Divine Torque","100000","3","0.018920472637261"
"13153","Dark Torque","20000","1","0.027076158464722"
"13154","Enhancing Torque","90000","5","0.070247932271627"
"13155","Enfeebling Torque","10000","1","0.043856164976335"
"13160","String Torque","10000","0","0.008185605750953"
"13159","Ninjutsu Torque","300000","3","0.017930745930569"
"13157","Healing Torque","30000","3","0.020889680869989"
"13158","Smn. Torque","40000","2","0.0256143334015"
"13156","Elemental Torque","10000","3","0.04635658191031"
"13161","Wind Torque","20000","1","0.022727587192521"
"13162","Brisingamen +1","11111111","0","0.001967814660283"
"13163","Medieval Collar","4000","0","0.022383242942683"
"13165","Jagd Gorget","17000","0","0.017205656508932"
"13164","Agile Gorget","30000","3","0.01351435689258"
"13167","Storm Gorget","30000","1","0.019247428572503"
"13166","Hateful Collar","20000","2","0.0039687670631391"
"13168","Intellect Torque","30000","0","0.0096699675490487"
"13169","Benign Necklace","15000","1","0.0040231542835245"
"13170","Stoneskin Torque","50000","1","0.019556061293006"
"13171","Reraise Gorget","50000","3","0.15991675444505"
"13173","Memento Muffler","3000","0","0.011094518074104"
"13172","Pch. Collar","5000","0","0.0020738764912877"
"13174","Willpower Torque","10000","0","0.044935485281241"
"13175","Ajari Necklace","4000","0","0.020748822506724"
"13176","Philomath Stole","3000","0","0.024089200704261"
"13184","White Belt","1000","1","0.039992699110596"
"13182","Oscar Scarf","2000","0","0.0079068255412858"
"13185","Muscle Belt","15000","1","0.018239276046655"
"13188","Star Sash","50000","0","0.0042195993243246"
"13189","Speed Belt","300000","5","0.39311860442895"
"13191","Lizard Belt +1","5000","0","0.0067375221240653"
"13193","Lizard Belt","3000","0","0.016159179399708"
"13190","Heko Obi +1","40000","0","0.020790145155494"
"13194","Warrior's Belt","5000","0","0.095877364328591"
"13195","Magic Belt","30000","0","0.034843138408907"
"13192","Leather Belt","1000","0","0.019925151537235"
"13196","Silver Belt","5000","0","0.028728729385092"
"13197","Koenigs Belt","10000","1","0.020119790250441"
"13201","Purple Belt","21000","0","0.16023727579717"
"13198","Swordbelt","30000","4","0.28523092117109"
"13202","Brown Belt","300000","4","0.2725151100797"
"13199","Blood Stone","1000","0","0.021334796426262"
"13200","Waistbelt","10000","1","0.019926936595412"
"13203","Barbarian's Belt","3000","0","0.088423897450712"
"13204","Heko Obi","1000","1","0.024894170817265"
"13205","Silver Obi","20000","8","3.2639886848392"
"13208","Rainbow Obi","50000","0","0.1498270486031"
"13206","Gold Obi","5000","0","0.006792173535362"
"13207","Brocade Obi","20000","2","0.069525228629369"
"13209","Chain Belt","5000","0","0.0092865402227401"
"13210","Leather Belt +1","10000","0","0.0042553808537749"
"13211","Friar's Rope","20000","3","0.074960650863897"
"13213","Chain Belt +1","20000","0","0.0014686533934374"
"13212","Tarutaru Sash","10000","1","0.035664029094319"
"13214","Waistbelt +1","4000","0","0.0023445905519948"
"13219","Magic Belt +1","4000","0","0.0060548754499794"
"13220","Ryl.Kgt. Belt","50000","0","0.08360009245551"
"13221","Mrc.Cpt. Belt","20000","1","0.091208220090164"
"13222","Force Belt","5000","0","0.020150991284402"
"13223","Silver Belt +1","10000","0","0.0040211140133357"
"13224","Silver Obi +1","15000","0","0.042987345898574"
"13225","Brave Belt","20000","0","0.023343936433856"
"13227","Plate Belt","3000","0","0.0097599843378358"
"13226","Blood Stone +1","10000","0","0.0032340565075464"
"13228","Shaman's Belt","10000","0","0.029019360635908"
"13229","Oracle's Belt","4000","0","0.014632354835497"
"13230","Adept's Rope","3000","2","0.01617539337092"
"13233","Gold Obi +1","50000","0","0.00042669245680161"
"13231","Life Belt","50000","0","0.18096710328052"
"13236","Master Belt","40000","1","0.019233737685566"
"13232","Swordbelt +1","300000","1","0.6097290742252"
"13234","Brocade Obi +1","30000","0","0.00025302030765881"
"13235","Prism Obi","100000","0","0.00040939729799679"
"13237","Survival Belt","20000","0","0.047711139795716"
"13238","Druid's Rope","20000","3","0.036407193525446"
"13239","Kaiser Belt","600000","0","0.0012539312808588"
"13240","Warrior's Belt +1","20000","0","0.038989327321468"
"13247","Mithran Stone","5000","2","0.034069624985306"
"13251","Ocean Belt","30000","0","0.028185163396536"
"13248","Flagellant's Rope","1000","3","0.021402733997131"
"13252","Forest Belt","20000","2","0.012487269097015"
"13253","Steppe Belt","50000","1","0.021348894410686"
"13254","Jungle Belt","30000","0","0.012705980813912"
"13249","Sonic Belt","200000","3","0.22029858719762"
"13250","Sonic Belt +1","2000000","0","0.00071095378259792"
"13255","Desert Belt","20000","1","0.0064519904199363"
"13260","Desert Stone","22901","0","0.0068430140340439"
"13257","Forest Stone","90500","3","0.016491045236712"
"13261","Ocean Sash","10000","0","0.02055836500313"
"13258","Steppe Stone","10000","2","0.010152645412455"
"13256","Ocean Stone","30000","1","0.040765792970165"
"13259","Jungle Stone","50000","1","0.015132839042055"
"13262","Forest Sash","20000","4","0.014621979747263"
"13263","Steppe Sash","50000","2","0.020751338725543"
"13264","Jungle Sash","50000","1","0.014651547778191"
"13265","Desert Sash","20000","1","0.0035813502231689"
"13266","Ocean Rope","30000","1","0.022528942533523"
"13267","Forest Rope","30000","2","0.022472102873999"
"13270","Desert Rope","100000","3","0.012327881222075"
"13268","Steppe Rope","20000","1","0.019170966380857"
"13269","Jungle Rope","50000","1","0.019977205823182"
"13274","Twinthread Obi +1","80000","0","0.0019242412254301"
"13271","Corsette","5000","2","0.032700016025279"
"13272","Corsette +1","10000","0","0.020972100756108"
"13276","Arachne Obi +1","75000","0","0.0014158089881623"
"13273","Twinthread Obi","10000","0","0.007919134247719"
"13278","R.K. Belt +2","30000","0","0.017622369186761"
"13275","Arachne Obi","3000","0","0.01179564168313"
"13277","R.K. Belt +1","50000","0","0.04157378686511"
"13279","Muscle Belt +1","20000","0","0.0046309480909269"
"13286","Soldier's Ring","10000","1","0.0092028491191699"
"13281","Sniper's Ring +1","200000","0","0.019307156865845"
"13280","Sniper's Ring","100000","0","0.27623915481561"
"13284","Eremite's Ring","5000","0","0.040893618328406"
"13285","Eremite's Ring +1","30000","0","0.025656107131636"
"13282","Saintly Ring","2000","0","0.023877721788758"
"13283","Saintly Ring +1","40000","1","0.018652438114805"
"13287","Kampfer Ring","1000","1","0.0041414875423192"
"13288","Medicine Ring","20000","1","0.018156814582235"
"13290","Fencer's Ring","10000","2","0.012786268705015"
"13293","Slayer's Ring","5500","0","0.0021293825663013"
"13294","Tamer's Ring","1000","0","0.0051796784518265"
"13292","Guardian's Ring","1000","1","0.0037804236394282"
"13291","Rogue's Ring","40000","2","0.027090139391183"
"13289","Sorcerer's Ring","20000","4","0.022814505805008"
"13296","Tracker's Ring","1000","1","0.0012313653273571"
"13297","Ronin Ring","5000","0","0.0045616938573255"
"13299","Drake Ring","5000","0","0.0059674003045179"
"13298","Shinobi Ring","25000","1","0.012218152856634"
"13295","Minstrel's Ring","500000","2","0.01996723810699"
"13300","Conjurer's Ring","20000","1","0.01880120472201"
"13310","Hades Ring","25000","0","0.0011962754793697"
"13305","Triumph Ring","100000","0","0.017875357937642"
"13304","Nimble Ring","100000","0","0.0061916657749677"
"13306","Omniscient Ring","60000","0","0.016412627264779"
"13307","Adroit Ring","40000","2","0.0052138806157376"
"13308","Communion Ring","60000","0","0.0044369191682919"
"13309","Robust Ring","100000","0","0.0017746541065979"
"13311","Heavens Ring","100000","0","0.0046246759077809"
"13312","Coral Earring","20000","1","0.096638968268058"
"13314","Shell Earring +1","3000","0","0.012832425056125"
"13313","Shell Earring","1000","1","0.018432862913587"
"13318","Topaz Earring","10000","0","0.0037457738653195"
"13317","Pearl Earring","3000","0","0.0072893604520153"
"13315","Gold Earring","30000","4","0.1096119895421"
"13316","Platinum Earring","10000","1","0.027751529990992"
"13319","Peridot Earring","10000","0","0.0019302932913593"
"13320","Black Earring","5000","2","0.020568725644986"
"13321","Bone Earring","3500","1","0.043480856767737"
"13322","Wing Earring","10000","0","0.032143637295721"
"13323","Beetle Earring","10000","1","0.12177450484992"
"13324","Tortoise Earring","5000","0","0.052748258764105"
"13326","Beetle Earring +1","20000","0","0.097509173310909"
"13325","Fang Earring","15000","0","0.053639974525482"
"13327","Silver Earring","5000","1","0.061750682448674"
"13329","Ocl. Earring","19000","1","0.034524974275498"
"13328","Mythril Earring","5000","1","0.027503602653619"
"13330","Tml. Earring","1000","1","0.020411852788697"
"13331","Sardonyx Earring","2000","0","0.022551384621867"
"13332","Clear Earring","2000","1","0.011966528622233"
"13334","Lapis Laz. Earring","1003","0","0.019361555486572"
"13333","Amethyst Earring","1000","0","0.01108816576623"
"13335","Amber Earring","1000","0","0.019940495070149"
"13337","Opal Earring","5000","1","0.024995081841564"
"13338","Blood Earring","3000","0","0.0017183769914731"
"13340","Ametrine Earring","3000","0","0.0017331509493809"
"13339","Goshenite Earring","1000","0","0.0023636840496688"
"13336","Onyx Earring","3000","0","0.029144786516159"
"13341","Turquoise Earring","3000","0","0.0027492243782543"
"13342","Sphene Earring","5000","0","0.0049837605590931"
"13343","Green Earring","49500","4","0.0019437074428742"
"13344","Sun Earring","10000","0","0.007248107917545"
"13345","Zircon Earring","10000","1","0.0088449000343256"
"13346","Purple Earring","4000","2","0.0038135697779829"
"13347","Aquamrne. Earring","40000","2","0.0026235171726365"
"13348","Yellow Earring","10000","1","0.0020185623630637"
"13349","Night Earring","10000","0","0.022864892119919"
"13350","Moon Earring","10000","0","0.0052293160165795"
"13351","Emerald Earring","10000","0","0.009232651353437"
"13355","Sapphire Earring","10000","2","0.0041191632350874"
"13359","Bloodbead Earring","10000","0","0.095151927783563"
"13353","Diamond Earring","10000","1","0.0050702515714971"
"13354","Spinel Earring","10000","1","0.0045964387355773"
"13356","Death Earring","10000","0","0.020268166135624"
"13357","Angel's Earring","10000","0","0.0037216102933416"
"13352","Ruby Earring","10000","0","0.007632431801649"
"13360","Twinstone Earring","1000","0","0.02297293593515"
"13364","Valor Earring","10000","0","0.031932436404908"
"13367","Bull Earring","1000","0","0.0022854043789688"
"13366","Dodge Earring","30000","0","0.13834808416406"
"13365","Shield Earring","5000","1","0.023602751401142"
"13362","Bone Earring +1","10000","0","0.024921427412137"
"13361","Drone Earring","30000","0","0.074121131842037"
"13363","Tor. Earring +1","50000","0","0.012290270904391"
"13368","Avenger's Earring","10000","1","0.024849336374025"
"13369","Spike Earring","30000","0","0.029060800340496"
"13373","Reflex Earring","3000","0","0.0012875714806382"
"13374","Courage Earring","20000","0","0.0020841777961458"
"13375","Knowledge Earring","5000","0","0.0020080178207088"
"13372","Gold Earring +1","20000","0","0.0093420196296852"
"13371","Mythril Earring +1","7000","0","0.019651252139576"
"13370","Silver Earring +1","20000","0","0.020299649612541"
"13376","Balance Earring","5000","0","0.001287351187711"
"13377","Tranquility Earring","10000","0","0.0017704102186334"
"13382","Puissance Earring","50000","0","0.00019778777758799"
"13383","Wisdom Earring","1300","0","0.00025649101576095"
"13380","Hope Earring","3000","0","0.011176997588431"
"13379","Energy Earring","10000","0","0.025983518269421"
"13378","Stamina Earring","5000","0","0.0011345582901816"
"13384","Deft Earring","60000","0","0.00020334006053956"
"13386","Verve Earring","10000","0","0.00066250875795299"
"13389","Celerity Earring","100000","0","0.00033303134636733"
"13390","Victory Earring","100000","0","0.00033335474288736"
"13392","Grace Earring","100000","0","0.00033195426443259"
"13388","Loyalty Earring","30000","0","0.0023379695075781"
"13387","Aura Earring","5000","0","0.0060391462714667"
"13393","Serenity Earring","100000","0","0.00033194967437005"
"13400","Bitter Earring","30000","1","0.0039208909044683"
"13398","Physical Earring","20000","2","0.04233861619624"
"13395","Mana Earring","150000","0","0.0031105216828763"
"13397","Ptm. Earring +1","40000","0","0.0093300788604038"
"13401","Arete del Sol","30000","2","0.025902672459064"
"13402","Cassie Earring","30000","7","0.92505412744376"
"13403","Assault Earring","90000","2","0.10699574860319"
"13405","Enhancing Earring","6000","2","0.019595138937722"
"13404","Nemesis Earring","10000","0","0.0041267591526296"
"13406","Merman's Earring","150000","1","0.044060382510415"
"13407","Nimble Earring","100000","0","0.0019190729953434"
"13408","Triumph Earring","50000","0","0.027414984388245"
"13409","Omn. Earring","65000","0","0.0027221257035511"
"13410","Adroit Earring","99000","0","0.0052045625186908"
"13412","Robust Earring","300000","0","0.0014388203351875"
"13411","Cmn. Earring","70000","0","0.0048546886650152"
"13413","Hades Earring","100000","0","0.0045464521742041"
"13414","Heavens Earring","2000000","0","0.0023628883344497"
"13416","Bat Earring","10000","1","0.022018776654506"
"13417","Eris' Earring","5000","0","0.029162021022833"
"13418","Eris' Earring +1","100000","0","0.0066991552218592"
"13420","Kampfer Earring","4000","0","0.015285271080166"
"13419","Soldier's Earring","3000","0","0.011889450659603"
"13421","Medicine Earring","9500","1","0.020347682355647"
"13422","Sorcerer's Earring","5000","4","0.018286805301675"
"13424","Rogue's Earring","4000","0","0.019076850620218"
"13423","Fencer's Earring","3000","1","0.010474875665192"
"13425","Guardian Earring","5000","0","0.016306249750959"
"13426","Slayer's Earring","3000","1","0.01511218552401"
"13428","Minstrel's Earring","2000","1","0.0067392423458519"
"13427","Tamer's Earring","1000","0","0.0062891633057602"
"13430","Ronin Earring","2000","1","0.0066321949746939"
"13429","Tracker's Earring","2000","0","0.0080300163091118"
"13433","Conjurer's Earring","5000","0","0.01384608949734"
"13432","Drake Earring","10000","1","0.013910728050684"
"13431","Shinobi Earring","2000","0","0.017704838215893"
"13434","Triton Earring","120000","0","0.011226560391292"
"13435","Mercen. Earring","20000","2","0.010982771112554"
"13437","Healer's Earring","4000","0","0.0025643859629328"
"13438","Wizard's Earring","30000","3","0.017912087400405"
"13436","Wrestler's Earring","10000","2","0.0060590405234595"
"13439","Warlock's Earring","10000","0","0.0073871959468303"
"13440","Ascetic's Ring","1000","0","0.023585099962416"
"13441","Bone Ring","2000","0","0.024545193752771"
"13442","Shell Ring","2000","0","0.024300792372899"
"13448","Emerald Ring","12500","3","0.01879180524173"
"13443","Opal Ring","2000","0","0.022008506379418"
"13449","Ruby Ring","10000","1","0.034040647290788"
"13444","Sardonyx Ring","3000","0","0.053186526700412"
"13450","Diamond Ring","10000","2","0.030534561571936"
"13446","Mythril Ring","5000","0","0.030479612363677"
"13445","Gold Ring","5000","0","0.026647106867784"
"13447","Platinum Ring","20000","1","0.066660414166708"
"13451","Spinel Ring","20000","2","0.025842870608839"
"13455","Coral Ring","10000","0","0.022909454961157"
"13454","Copper Ring","1000","1","0.023917667416198"
"13452","Sapphire Ring","10000","2","0.020448422159039"
"13458","Scorpion Ring","10000","2","0.027537112059141"
"13457","Beetle Ring","20000","10","5.4806060129352"
"13453","Topaz Ring","10000","0","0.018213118145905"
"13456","Silver Ring","1000","0","0.023716089423272"
"13459","Horn Ring","4000","1","0.026627843763568"
"13460","Behemoth Ring","10000","0","0.026182618100472"
"13461","Carapace Ring","5000","0","0.02057328026462"
"13462","Death Ring","15000","1","0.0021034809203857"
"13464","Demon's Ring","10000","1","0.024971333977968"
"13465","Brass Ring","20000","0","0.32559293903476"
"13463","Angel's Ring","20000","2","0.021399508115464"
"13466","Orichalcum Ring","50000","3","0.11054370177643"
"13467","Dragon Ring","10000","0","0.027609245101438"
"13468","Tourmaline Ring","1000","0","0.024285040672974"
"13470","Clear Ring","2000","0","0.027213887377759"
"13469","Leather Ring","1000","1","0.019464390789169"
"13473","Amber Ring","4000","2","0.024365618285178"
"13472","Lapis Lazuli Ring","2000","0","0.02604991766025"
"13471","Amethyst Ring","2000","0","0.03174660961458"
"13474","Onyx Ring","2000","1","0.025192438300701"
"13475","Hermit's Ring","10000","0","0.0284865540893"
"13476","Peridot Ring","5000","0","0.018630476437174"
"13477","Garnet Ring","10000","1","0.066214914391396"
"13480","Turquoise Ring","4000","1","0.018744916499056"
"13478","Goshenite Ring","10000","1","0.0277911043557"
"13479","Ametrine Ring","5000","0","0.021912071947801"
"13482","Black Ring","6000","1","0.010992850321401"
"13481","Sphene Ring","5000","1","0.016978643811258"
"13483","Pearl Ring","5000","1","0.019517651601461"
"13484","Jadeite Ring","5505","0","0.025686311944526"
"13487","Fluorite Ring","15000","0","0.083855951315098"
"13486","Zircon Ring","20000","0","0.086470694981389"
"13490","Painite Ring","10000","2","0.0066283385091992"
"13485","Sun Ring","20000","0","0.081613145792118"
"13488","Aquamarine Ring","5000","4","0.027092851265214"
"13491","Moon Ring","10000","0","0.024610459298223"
"13489","Chrysoberyl Ring","10000","2","0.023069651084184"
"13492","Copper Ring +1","1000","0","0.0022494474355391"
"13493","Brass Ring +1","4000","0","0.0043691465819896"
"13499","Leather Ring +1","4000","0","0.003276988002598"
"13494","Shell Ring +1","3000","0","0.0051365526767071"
"13498","Platinum Ring +1","50000","0","0.0025692025965036"
"13506","Bomb Ring","10000","2","0.033127896917641"
"13507","Malflood Ring","1000","0","0.0026101090672138"
"13502","Horn Ring +1","5000","0","0.019190264991795"
"13501","Beetle Ring +1","5000","1","0.051460388038724"
"13500","Bone Ring +1","4750","0","0.02028530368675"
"13503","Carapace Ring +1","10000","0","0.014613426603329"
"13504","Merman's Ring","40000","0","0.024164066493783"
"13508","Maldust Ring","1000","0","0.002665514972923"
"13509","Malfrost Ring","1000","0","0.0022257057182719"
"13510","Malflame Ring","1500","1","0.0025725217591907"
"13512","Malgust Ring","5761","2","0.0028947928740519"
"13511","Malflash Ring","1000","0","0.0043623865897409"
"13513","Scorpion Ring +1","15000","1","0.09007313187699"
"13515","Electrum Ring","20000","3","0.034993302184758"
"13514","Archer's Ring","50000","0","0.084536056046622"
"13516","Phalanx Ring","10000","1","0.065945979892613"
"13523","Knowledge Ring","25000","0","0.029033175887496"
"13522","Courage Ring","30000","1","0.047673841005886"
"13521","Reflex Ring","20000","0","0.023030627701411"
"13518","Silver Ring +1","3000","0","0.0023301484097143"
"13520","Gold Ring +1","17000","1","0.0019564635532428"
"13519","Mythril Ring +1","10000","0","0.0051732597824325"
"13525","Tranquility Ring","15000","0","0.019321779940616"
"13524","Balance Ring","20000","0","0.065740467681644"
"13526","Stamina Ring","13000","0","0.019785344583073"
"13528","Hope Ring","20000","1","0.022150046228223"
"13527","Energy Ring","6000","0","0.0055923846013379"
"13529","Alacrity Ring","10000","0","0.014289153873432"
"13531","Wisdom Ring","30000","2","0.024026523413118"
"13530","Puissance Ring","40000","0","0.025192027542024"
"13533","Solace Ring","10000","0","0.017553995661091"
"13532","Deft Ring","30000","0","0.025711739027753"
"13535","Aura Ring","10000","0","0.00035165530818325"
"13534","Verve Ring","20000","0","0.014748529945357"
"13536","Loyalty Ring","10000","0","0.020381929330501"
"13537","Celerity Ring","45000","0","0.0058339266954718"
"13539","Genius Ring","50000","0","0.024481009539711"
"13538","Victory Ring","100000","0","0.023378288447146"
"13540","Grace Ring","60000","0","0.019297994443866"
"13541","Serenity Ring","30000","0","0.0077996085571455"
"13543","Mystic Ring","100000","0","0.00040796676362771"
"13542","Vigor Ring","80000","0","0.0039395753046628"
"13544","Allure Ring","30000","0","0.020297643802992"
"13545","Demon's Ring +1","20000","0","0.014668289636062"
"13547","Tiger Ring","10000","0","0.019711163200091"
"13546","Hard Leather Ring","2000","1","0.012468245966828"
"13549","Ether Ring","30000","1","0.10995326477204"
"13548","Astral Ring","80000","3","0.27122045815916"
"13550","Crossbowman Ring","5000","1","0.0029787760782268"
"13554","Aegis Ring","5000","0","0.0092812400159738"
"13555","Peace Ring","5000","2","0.014121280847657"
"13552","Serket Ring","30000","4","0.34010874032225"
"13553","Blitz Ring","30000","1","0.040727411173045"
"13556","Behemoth Ring +1","40000","0","0.019647586873829"
"13571","Wolf Mantle","8000","0","0.019332190078926"
"13568","Scarlet Ribbon","5000","1","0.026985138946668"
"13570","Ram Mantle","5000","0","0.028666873523818"
"13574","Black Ribbon","95000","3","0.011666075182041"
"13576","Night Cape","30000","0","0.09364433716002"
"13575","Ram Mantle +1","10000","0","0.0091022638969562"
"13577","Black Cape","20000","0","0.11504611738129"
"13578","Blue Cape","10000","0","0.018950597918781"
"13579","Jester's Cape","4000","1","0.02212992744734"
"13583","Cape","1750","0","0.028244997843573"
"13584","Cotton Cape","2000","1","0.054492523178023"
"13585","White Cape","5000","1","0.028063295281389"
"13586","Red Cape","30000","3","0.13835974648651"
"13587","Rainbow Cape","10000","2","0.047642945765984"
"13590","Green Ribbon","5000","0","0.0060034892154247"
"13589","Tiger Mantle","3000","1","0.0029688726077381"
"13588","Dhalmel Mantle","10000","1","0.13045476440277"
"13591","Behemoth Mantle","20000","1","0.29111292876992"
"13592","Lizard Mantle","2000","0","0.020782448306438"
"13593","Raptor Mantle","50000","12","5.0794606365317"
"13596","Green Cape","3000","1","0.0075012945593501"
"13598","Bat Cape","10000","1","0.25222903026521"
"13595","Coeurl Mantle","4000","2","0.01065777402545"
"13594","Rabbit Mantle","2000","0","0.034821293414375"
"13597","Beak Mantle","10000","2","0.01893112510056"
"13599","Rabbit Mantle +1","2000","0","0.020215281706642"
"13600","Dhalmel Mantle +1","5000","0","0.024200009990347"
"13601","Cotton Cape +1","5000","0","0.022695901327215"
"13603","Torama Mantle","10000","0","0.00127904405195"
"13605","Cape +1","2000","0","0.021040618431702"
"13607","Mist Silk Cape","10000","0","0.078921554495936"
"13604","Behem. Mantle +1","100000","0","0.038110521288061"
"13602","Feral Mantle","4000","0","0.0028854193266872"
"13608","Lizard Mantle +1","5000","0","0.018930279194537"
"13609","Wolf Mantle +1","10000","0","0.020482872044594"
"13616","Dodge Cape","20000","0","0.022712297403613"
"13611","Red Cape +1","30000","0","0.039873114151686"
"13617","Lightning Mantle","3000","0","0.0093616524067742"
"13610","Black Cape +1","30000","0","0.02688001349974"
"13615","Sentinel's Mantle","10000","1","0.0093529493664143"
"13612","Dino Mantle","5000","0","0.010117577060612"
"13613","Traveler's Mantle","20000","1","0.14952982734116"
"13619","Tern Cape","20000","0","0.021537538338937"
"13618","White Cape +1","20000","1","0.016680503759593"
"13621","Beak Mantle +1","10000","0","0.0067412608644724"
"13620","Jester's Cape +1","10000","0","0.020854829114541"
"13623","Earth Mantle","10000","1","0.017480336716638"
"13622","Amity Cape","10000","3","0.032152511269288"
"13624","Enhancing Mantle","8000","1","0.011910187909656"
"13625","Tundra Mantle","5000","0","0.01237020767202"
"13626","Blue Cape +1","20000","0","0.018152459939433"
"13628","Hexerei Cape","40000","4","0.019227396048441"
"13627","Prism Cape","29000","0","0.029863978082771"
"13629","Peace Cape","10000","2","0.030326291308752"
"13632","Nomad's Mantle +1","100000","0","0.019643293343817"
"13631","Nomad's Mantle","30000","0","0.11139423813303"
"13630","Peace Cape +1","100000","0","0.0018657739089674"
"13633","Empwr. Mantle","14000","2","0.018684066168686"
"13634","Empwr. Mantle +1","50000","0","0.0025370165096937"
"13635","Cvl. Mantle","28000","1","0.016298186249971"
"13636","Cvl. Mantle +1","50000","0","0.0031701171722638"
"13637","Gaia Mantle","8000","0","0.018617697502288"
"13638","Gaia Mantle +1","150000","0","0.0020217196867578"
"13640","Aurora Mantle +1","85000","0","0.0018199543012424"
"13639","Aurora Mantle","10000","0","0.020884092575566"
"13641","Black Mantle","8000","2","0.012264826812858"
"13642","Black Mantle +1","20000","0","0.0021354722900463"
"13647","Settler's Cape","40000","1","0.011097205813567"
"13648","Gigant Mantle","10000","3","0.038155040232679"
"13644","Midnight Cape","50000","0","0.0068616070289941"
"13643","Sarcenet Cape","26550","3","0.021186694726286"
"13649","Taffeta Cape","40000","1","0.0015454191007954"
"13645","Amemet Mantle","50000","0","0.130016507883"
"13646","Amemet Mantle +1","220000","1","0.15517003942397"
"13654","Desert Mantle +1","100000","0","0.00022080384206045"
"13655","Sand Mantle","10000","0","0.0068233475917717"
"13652","Umbra Cape","950000","0","0.035401112883152"
"13651","Cheviot Cape","20000","2","0.046880308625226"
"13653","Desert Mantle","10000","0","0.0043698798244196"
"13657","Mahatma Cape","100","0","0.0016327083692719"
"13656","Errant Cape","20000","0","0.025121301285267"
"13659","Mercen. Mantle","12000","0","0.006830374241027"
"13661","Healer's Mantle","5000","0","0.0032514012280713"
